Date,Close
2015-01-10,47.98
2015-02-10,49.51
2015-05-10,49.23
2015-06-10,48.29
2015-07-10,46.39
2015-08-10,45.34
2015-09-10,44.14
2015-12-10,43.12
10/13/2015 16:00:00,43.85
10/14/2015 16:00:00,43.38
10/15/2015 16:00:00,44.26
10/16/2015 16:00:00,45.4
10/19/2015 16:00:00,45.62
10/20/2015 16:00:00,42.61
10/21/2015 16:00:00,42.02
10/22/2015 16:00:00,42.34
10/23/2015 16:00:00,41.82
10/26/2015 16:00:00,43.05
10/27/2015 16:00:00,42.07
10/28/2015 16:00:00,42.59
10/29/2015 16:00:00,42.33
10/30/2015 16:00:00,41.39
2015-02-11,42.76
2015-03-11,41.67
2015-04-11,46.33
2015-05-11,46.35
2015-06-11,46.47
2015-09-11,45.07
2015-10-11,43.3
2015-11-11,43.82
2015-12-11,42.59
11/13/2015 16:00:00,41.44
11/16/2015 16:00:00,42.86
11/17/2015 16:00:00,42.8
11/18/2015 16:00:00,44.21
11/19/2015 16:00:00,44.36
11/20/2015 16:00:00,44
11/23/2015 16:00:00,43.55
11/24/2015 16:00:00,43.65
11/25/2015 16:00:00,45.93
11/27/2015 16:00:00,46.32
11/30/2015 16:00:00,46.05
2015-01-12,47.44
2015-02-12,46.4
2015-03-12,46.54
2015-04-12,46.08
2015-07-12,46.23
2015-08-12,45.34
2015-09-12,44.9
2015-10-12,45.41
2015-11-12,43.4
12/14/2015 16:00:00,43.72
12/15/2015 16:00:00,44.22
12/16/2015 16:00:00,46.9
12/17/2015 16:00:00,46.68
12/18/2015 16:00:00,46.09
12/21/2015 16:00:00,46.51
12/22/2015 16:00:00,45.99
12/23/2015 16:00:00,45.94
12/24/2015 16:00:00,46.11
12/28/2015 16:00:00,45.79
12/29/2015 16:00:00,47.44
12/30/2015 16:00:00,47.62
12/31/2015 16:00:00,48
2016-04-01,44.68
2016-05-01,44.69
2016-06-01,43.81
2016-07-01,43.13
2016-08-01,42.2
2016-11-01,41.57
2016-12-01,41.99
1/13/2016 16:00:00,40.06
1/14/2016 16:00:00,41.24
1/15/2016 16:00:00,41
1/19/2016 16:00:00,40.94
1/20/2016 16:00:00,39.74
1/21/2016 16:00:00,39.99
1/22/2016 16:00:00,40.51
1/25/2016 16:00:00,39.28
1/26/2016 16:00:00,38.71
1/27/2016 16:00:00,37.61
1/28/2016 16:00:00,37.94
1/29/2016 16:00:00,38.24
2016-01-02,39.39
2016-02-02,36.56
2016-03-02,34.7
2016-04-02,35.07
2016-05-02,32.52
2016-08-02,29.6
2016-09-02,29.65
2016-10-02,28.73
2016-11-02,30.09
2016-12-02,30.21
2/16/2016 16:00:00,31.03
2/17/2016 16:00:00,33.74
2/18/2016 16:00:00,33.35
2/19/2016 16:00:00,33.32
2/22/2016 16:00:00,35.55
2/23/2016 16:00:00,35.44
2/24/2016 16:00:00,35.8
2/25/2016 16:00:00,37.49
2/26/2016 16:00:00,38.07
2/29/2016 16:00:00,38.39
2016-01-03,37.27
2016-02-03,37.67
2016-03-03,39.15
2016-04-03,40.21
2016-07-03,41.06
2016-08-03,40.52
2016-09-03,41.74
2016-10-03,41.04
2016-11-03,41.5
3/14/2016 16:00:00,43.03
3/15/2016 16:00:00,43.67
3/16/2016 16:00:00,44.39
3/17/2016 16:00:00,45.28
3/18/2016 16:00:00,46.55
3/21/2016 16:00:00,47.66
3/22/2016 16:00:00,46.85
3/23/2016 16:00:00,44.52
3/24/2016 16:00:00,45.55
3/28/2016 16:00:00,46.05
3/29/2016 16:00:00,46.03
3/30/2016 16:00:00,45.38
3/31/2016 16:00:00,45.95
2016-01-04,47.52
2016-04-04,49.4
2016-05-04,51.09
2016-06-04,53.08
2016-07-04,51.44
2016-08-04,50.01
2016-11-04,49.98
2016-12-04,49.56
4/13/2016 16:00:00,50.91
4/14/2016 16:00:00,50.37
4/15/2016 16:00:00,50.9
4/18/2016 16:00:00,50.78
4/19/2016 16:00:00,49.47
4/20/2016 16:00:00,49.99
4/21/2016 16:00:00,49.66
4/22/2016 16:00:00,50.75
4/25/2016 16:00:00,50.36
4/26/2016 16:00:00,50.75
4/27/2016 16:00:00,50.29
4/28/2016 16:00:00,49.54
4/29/2016 16:00:00,48.15
2016-02-05,48.36
2016-03-05,46.46
2016-04-05,44.51
2016-05-05,42.31
2016-06-05,42.99
2016-09-05,41.78
2016-10-05,41.74
2016-11-05,41.79
2016-12-05,41.46
5/13/2016 16:00:00,41.52
5/16/2016 16:00:00,41.66
5/17/2016 16:00:00,40.93
5/18/2016 16:00:00,42.23
5/19/2016 16:00:00,43.04
5/20/2016 16:00:00,44.06
5/23/2016 16:00:00,43.24
5/24/2016 16:00:00,43.58
5/25/2016 16:00:00,43.92
5/26/2016 16:00:00,45.02
5/27/2016 16:00:00,44.61
5/31/2016 16:00:00,44.65
2016-01-06,43.91
2016-02-06,43.79
2016-03-06,43.8
2016-06-06,44.14
2016-07-06,46.47
2016-08-06,47.1
2016-09-06,45.87
2016-10-06,43.76
6/13/2016 16:00:00,43.57
6/14/2016 16:00:00,42.99
6/15/2016 16:00:00,43.54
6/16/2016 16:00:00,43.59
6/17/2016 16:00:00,43.09
6/20/2016 16:00:00,43.94
6/21/2016 16:00:00,43.92
6/22/2016 16:00:00,39.33
6/23/2016 16:00:00,39.28
6/24/2016 16:00:00,38.63
6/27/2016 16:00:00,39.71
6/28/2016 16:00:00,40.36
6/29/2016 16:00:00,42.04
6/30/2016 16:00:00,42.46
2016-01-07,43.3
2016-05-07,42.8
2016-06-07,42.89
2016-07-07,43.19
2016-08-07,43.36
2016-11-07,44.96
2016-12-07,44.93
7/13/2016 16:00:00,44.51
7/14/2016 16:00:00,44.31
7/15/2016 16:00:00,44.08
7/18/2016 16:00:00,45.25
7/19/2016 16:00:00,45.05
7/20/2016 16:00:00,45.67
7/21/2016 16:00:00,44.1
7/22/2016 16:00:00,44.45
7/25/2016 16:00:00,46
7/26/2016 16:00:00,45.9
7/27/2016 16:00:00,45.7
7/28/2016 16:00:00,46.12
7/29/2016 16:00:00,46.96
2016-01-08,46
2016-02-08,45.44
2016-03-08,45.16
2016-04-08,46.12
2016-05-08,46.01
2016-08-08,45.23
2016-09-08,45.82
2016-10-08,45.13
2016-11-08,44.98
2016-12-08,45.12
8/15/2016 16:00:00,45.12
8/16/2016 16:00:00,44.72
8/17/2016 16:00:00,44.65
8/18/2016 16:00:00,44.7
8/19/2016 16:00:00,45
8/22/2016 16:00:00,44.59
8/23/2016 16:00:00,44.97
8/24/2016 16:00:00,44.52
8/25/2016 16:00:00,44.19
8/26/2016 16:00:00,44
8/29/2016 16:00:00,43.04
8/30/2016 16:00:00,42.27
8/31/2016 16:00:00,42.4
2016-01-09,40.15
2016-02-09,39.56
2016-06-09,40.57
2016-07-09,40.34
2016-08-09,39.47
2016-09-09,38.89
2016-12-09,39.66
9/13/2016 16:00:00,39.21
9/14/2016 16:00:00,39.28
9/15/2016 16:00:00,40.08
9/16/2016 16:00:00,41.08
9/19/2016 16:00:00,41.27
9/20/2016 16:00:00,40.93
9/21/2016 16:00:00,41.04
9/22/2016 16:00:00,41.29
9/23/2016 16:00:00,41.49
9/26/2016 16:00:00,41.8
9/27/2016 16:00:00,41.16
9/28/2016 16:00:00,41.25
9/29/2016 16:00:00,40.14
9/30/2016 16:00:00,40.81
2016-03-10,42.74
2016-04-10,42.28
2016-05-10,41.69
2016-06-10,40.2
2016-07-10,39.32
2016-10-10,40.19
2016-11-10,40.02
2016-12-10,40.3
10/13/2016 16:00:00,40.05
10/14/2016 16:00:00,39.3
10/17/2016 16:00:00,38.79
10/18/2016 16:00:00,39.82
10/19/2016 16:00:00,40.71
10/20/2016 16:00:00,39.82
10/21/2016 16:00:00,40.02
10/24/2016 16:00:00,40.55
10/25/2016 16:00:00,40.47
10/26/2016 16:00:00,40.45
10/27/2016 16:00:00,40.8
10/28/2016 16:00:00,39.99
10/31/2016 16:00:00,39.55
2016-01-11,38.16
2016-02-11,37.6
2016-03-11,37.48
2016-04-11,38.11
2016-07-11,38.64
2016-08-11,38.99
2016-09-11,38.01
2016-10-11,37.07
2016-11-11,37.71
11/14/2016 16:00:00,36.29
11/15/2016 16:00:00,36.75
11/16/2016 16:00:00,36.79
11/17/2016 16:00:00,37.73
11/18/2016 16:00:00,37
11/21/2016 16:00:00,36.9
11/22/2016 16:00:00,38.23
11/23/2016 16:00:00,38.63
11/25/2016 16:00:00,39.33
11/28/2016 16:00:00,39.22
11/29/2016 16:00:00,37.91
11/30/2016 16:00:00,37.88
2016-01-12,36.38
2016-02-12,36.29
2016-05-12,37.36
2016-06-12,37.17
2016-07-12,38.63
2016-08-12,38.46
2016-09-12,38.44
2016-12-12,38.49
12/13/2016 16:00:00,39.63
12/14/2016 16:00:00,39.74
12/15/2016 16:00:00,39.52
12/16/2016 16:00:00,40.5
12/19/2016 16:00:00,40.55
12/20/2016 16:00:00,41.76
12/21/2016 16:00:00,41.54
12/22/2016 16:00:00,41.69
12/23/2016 16:00:00,42.67
12/27/2016 16:00:00,43.91
12/28/2016 16:00:00,43.95
12/29/2016 16:00:00,42.94
12/30/2016 16:00:00,42.74
2017-03-01,43.4
2017-04-01,45.4
2017-05-01,45.35
2017-06-01,45.8
2017-09-01,46.26
2017-10-01,45.97
2017-11-01,45.95
2017-12-01,45.92
1/13/2017 16:00:00,47.55
1/17/2017 16:00:00,47.12
1/18/2017 16:00:00,47.67
1/19/2017 16:00:00,48.75
1/20/2017 16:00:00,48.95
1/23/2017 16:00:00,49.78
1/24/2017 16:00:00,50.92
1/25/2017 16:00:00,50.89
1/26/2017 16:00:00,50.5
1/27/2017 16:00:00,50.59
1/30/2017 16:00:00,50.13
1/31/2017 16:00:00,50.39
2017-01-02,49.85
2017-02-02,50.31
2017-03-02,50.27
2017-06-02,51.55
2017-07-02,51.5
2017-08-02,52.42
2017-09-02,53.84
2017-10-02,53.85
2/13/2017 16:00:00,56.12
2/14/2017 16:00:00,56.2
2/15/2017 16:00:00,55.95
2/16/2017 16:00:00,53.79
2/17/2017 16:00:00,54.45
2/21/2017 16:00:00,55.48
2/22/2017 16:00:00,54.7
2/23/2017 16:00:00,51.2
2/24/2017 16:00:00,51.4
2/27/2017 16:00:00,49.25
2/28/2017 16:00:00,50
2017-01-03,50
2017-02-03,50.1
2017-03-03,50.31
2017-06-03,50.24
2017-07-03,49.72
2017-08-03,49.37
2017-09-03,48.98
2017-10-03,48.74
3/13/2017 16:00:00,49.23
3/14/2017 16:00:00,51.6
3/15/2017 16:00:00,51.15
3/16/2017 16:00:00,52.41
3/17/2017 16:00:00,52.3
3/20/2017 16:00:00,52.38
3/21/2017 16:00:00,50.14
3/22/2017 16:00:00,51
3/23/2017 16:00:00,50.96
3/24/2017 16:00:00,52.63
3/27/2017 16:00:00,54.04
3/28/2017 16:00:00,55.49
3/29/2017 16:00:00,55.48
3/30/2017 16:00:00,55.58
3/31/2017 16:00:00,55.66
2017-03-04,59.7
2017-04-04,60.74
2017-05-04,59
2017-06-04,59.74
2017-07-04,60.51
2017-10-04,62.48
2017-11-04,61.74
2017-12-04,59.37
4/13/2017 16:00:00,60.8
4/17/2017 16:00:00,60.29
4/18/2017 16:00:00,60.05
4/19/2017 16:00:00,61.1
4/20/2017 16:00:00,60.5
4/21/2017 16:00:00,61.12
4/24/2017 16:00:00,61.61
4/25/2017 16:00:00,62.76
4/26/2017 16:00:00,62.03
4/27/2017 16:00:00,61.73
4/28/2017 16:00:00,62.81
2017-01-05,64.57
2017-02-05,63.78
2017-03-05,62.2
2017-04-05,59.09
2017-05-05,61.67
2017-08-05,61.44
2017-09-05,64.25
2017-10-05,65.04
2017-11-05,64.62
2017-12-05,64.96
5/15/2017 16:00:00,63.18
5/16/2017 16:00:00,63.4
5/17/2017 16:00:00,61.22
5/18/2017 16:00:00,62.61
5/19/2017 16:00:00,62.17
5/22/2017 16:00:00,62.07
5/23/2017 16:00:00,60.77
5/24/2017 16:00:00,62.04
5/25/2017 16:00:00,63.37
5/26/2017 16:00:00,65.03
5/30/2017 16:00:00,67.02
5/31/2017 16:00:00,68.2
2017-01-06,68.07
2017-02-06,67.97
2017-05-06,69.46
2017-06-06,70.57
2017-07-06,71.93
2017-08-06,74
2017-09-06,71.46
2017-12-06,71.8
6/13/2017 16:00:00,75.19
6/14/2017 16:00:00,76.13
6/15/2017 16:00:00,75.07
6/16/2017 16:00:00,74.28
6/19/2017 16:00:00,73.96
6/20/2017 16:00:00,74.45
6/21/2017 16:00:00,75.28
6/22/2017 16:00:00,76.52
6/23/2017 16:00:00,76.69
6/26/2017 16:00:00,75.5
6/27/2017 16:00:00,72.47
6/28/2017 16:00:00,74.25
6/29/2017 16:00:00,72.15
6/30/2017 16:00:00,72.32
2017-03-07,70.52
2017-05-07,65.42
2017-06-07,61.77
2017-07-07,62.64
2017-10-07,63.21
2017-11-07,65.44
2017-12-07,65.9
7/13/2017 16:00:00,64.68
7/14/2017 16:00:00,65.56
7/17/2017 16:00:00,63.91
7/18/2017 16:00:00,65.65
7/19/2017 16:00:00,65.05
7/20/2017 16:00:00,65.98
7/21/2017 16:00:00,65.68
7/24/2017 16:00:00,68.5
7/25/2017 16:00:00,67.92
7/26/2017 16:00:00,68.77
7/27/2017 16:00:00,66.89
7/28/2017 16:00:00,67.01
7/31/2017 16:00:00,64.69
2017-01-08,63.91
2017-02-08,65.18
2017-03-08,69.42
2017-04-08,71.38
2017-07-08,71.03
2017-08-08,73.04
2017-09-08,72.71
2017-10-08,71.08
2017-11-08,71.57
8/14/2017 16:00:00,72.76
8/15/2017 16:00:00,72.47
8/16/2017 16:00:00,72.58
8/17/2017 16:00:00,70.38
8/18/2017 16:00:00,69.49
8/21/2017 16:00:00,67.57
8/22/2017 16:00:00,68.27
8/23/2017 16:00:00,70.55
8/24/2017 16:00:00,70.59
8/25/2017 16:00:00,69.61
8/28/2017 16:00:00,69.13
8/29/2017 16:00:00,69.47
8/30/2017 16:00:00,70.64
8/31/2017 16:00:00,71.18
2017-01-09,71.08
2017-05-09,69.92
2017-06-09,68.91
2017-07-09,70.12
2017-08-09,68.68
2017-11-09,72.74
2017-12-09,72.55
9/13/2017 16:00:00,73.25
9/14/2017 16:00:00,75.53
9/15/2017 16:00:00,75.96
9/18/2017 16:00:00,77
9/19/2017 16:00:00,75.02
9/20/2017 16:00:00,74.78
9/21/2017 16:00:00,73.3
9/22/2017 16:00:00,70.22
9/25/2017 16:00:00,69
9/26/2017 16:00:00,69.05
9/27/2017 16:00:00,68.19
9/28/2017 16:00:00,67.92
9/29/2017 16:00:00,68.22
2017-02-10,68.31
2017-03-10,69.63
2017-04-10,71
2017-05-10,71.07
2017-06-10,71.38
2017-09-10,68.59
2017-10-10,71.12
2017-11-10,70.92
2017-12-10,71.14
10/13/2017 16:00:00,71.11
10/16/2017 16:00:00,70.12
10/17/2017 16:00:00,71.15
10/18/2017 16:00:00,71.93
10/19/2017 16:00:00,70.36
10/20/2017 16:00:00,69.02
10/23/2017 16:00:00,67.4
10/24/2017 16:00:00,67.47
10/25/2017 16:00:00,65.17
10/26/2017 16:00:00,65.23
10/27/2017 16:00:00,64.17
10/30/2017 16:00:00,64.02
10/31/2017 16:00:00,66.31
2017-01-11,64.22
2017-02-11,59.85
2017-03-11,61.22
2017-06-11,60.56
2017-07-11,61.21
2017-08-11,60.88
2017-09-11,60.6
2017-10-11,60.6
11/13/2017 16:00:00,63.08
11/14/2017 16:00:00,61.74
11/15/2017 16:00:00,62.26
11/16/2017 16:00:00,62.5
11/17/2017 16:00:00,63.01
11/20/2017 16:00:00,61.75
11/21/2017 16:00:00,63.56
11/22/2017 16:00:00,62.52
11/24/2017 13:00:00,63.11
11/27/2017 16:00:00,63.36
11/28/2017 16:00:00,63.51
11/29/2017 16:00:00,61.51
11/30/2017 16:00:00,61.77
2017-01-12,61.31
2017-04-12,61.04
2017-05-12,60.74
2017-06-12,62.65
2017-07-12,62.25
2017-08-12,63.03
2017-11-12,65.78
2017-12-12,68.21
12/13/2017 16:00:00,67.81
12/14/2017 16:00:00,67.58
12/15/2017 16:00:00,68.69
12/18/2017 16:00:00,67.77
12/19/2017 16:00:00,66.22
12/20/2017 16:00:00,65.8
12/21/2017 16:00:00,66.33
12/22/2017 16:00:00,65.04
12/26/2017 16:00:00,63.46
12/27/2017 16:00:00,62.33
12/28/2017 16:00:00,63.07
12/29/2017 16:00:00,62.27
2018-02-01,64.11
2018-03-01,63.45
2018-04-01,62.92
2018-05-01,63.32
2018-08-01,67.28
2018-09-01,66.74
2018-10-01,66.96
2018-11-01,67.59
2018-12-01,67.24
1/16/2018 16:00:00,68.01
1/17/2018 16:00:00,69.43
1/18/2018 16:00:00,68.91
1/19/2018 16:00:00,70
1/22/2018 16:00:00,70.31
1/23/2018 16:00:00,70.56
1/24/2018 16:00:00,69.18
1/25/2018 16:00:00,67.53
1/26/2018 16:00:00,68.57
1/29/2018 16:00:00,69.91
1/30/2018 16:00:00,69.16
1/31/2018 16:00:00,70.86
2018-01-02,69.85
2018-02-02,68.75
2018-05-02,66.63
2018-06-02,66.79
2018-07-02,69
2018-08-02,63.05
2018-09-02,62.08
2018-12-02,63.15
2/13/2018 16:00:00,64.73
2/14/2018 16:00:00,64.46
2/15/2018 16:00:00,66.81
2/16/2018 16:00:00,67.1
2/20/2018 16:00:00,66.95
2/21/2018 16:00:00,66.66
2/22/2018 16:00:00,69.23
2/23/2018 16:00:00,70.41
2/26/2018 16:00:00,71.48
2/27/2018 16:00:00,70.2
2/28/2018 16:00:00,68.61
2018-01-03,66.19
2018-02-03,67.02
2018-05-03,66.67
2018-06-03,65.64
2018-07-03,66.46
2018-08-03,65.82
2018-09-03,65.43
2018-12-03,69.1
3/13/2018 16:00:00,68.37
3/14/2018 16:00:00,65.33
3/15/2018 16:00:00,65.12
3/16/2018 16:00:00,64.27
3/19/2018 16:00:00,62.71
3/20/2018 16:00:00,62.11
3/21/2018 16:00:00,63.31
3/22/2018 16:00:00,61.82
3/23/2018 16:00:00,60.31
3/26/2018 16:00:00,60.84
3/27/2018 16:00:00,55.84
3/28/2018 16:00:00,51.56
3/29/2018 16:00:00,53.23
2018-02-04,50.5
2018-03-04,53.51
2018-04-04,57.39
2018-05-04,61.14
2018-06-04,59.86
2018-09-04,57.93
2018-10-04,60.94
2018-11-04,60.19
2018-12-04,58.82
4/13/2018 16:00:00,60.07
4/16/2018 16:00:00,58.24
4/17/2018 16:00:00,57.54
4/18/2018 16:00:00,58.67
4/19/2018 16:00:00,60.02
4/20/2018 16:00:00,58.05
4/23/2018 16:00:00,56.67
4/24/2018 16:00:00,56.69
4/25/2018 16:00:00,56.14
4/26/2018 16:00:00,57.1
4/27/2018 16:00:00,58.82
4/30/2018 16:00:00,58.78
2018-01-05,59.98
2018-02-05,60.23
2018-03-05,56.89
2018-04-05,58.82
2018-07-05,60.55
2018-08-05,60.39
2018-09-05,61.37
2018-10-05,61
2018-11-05,60.21
5/14/2018 16:00:00,58.39
5/15/2018 16:00:00,56.84
5/16/2018 16:00:00,57.3
5/17/2018 16:00:00,56.91
5/18/2018 16:00:00,56.91
5/21/2018 16:00:00,56.9
5/22/2018 16:00:00,55
5/23/2018 16:00:00,55.81
5/24/2018 16:00:00,55.57
5/25/2018 16:00:00,55.77
5/29/2018 16:00:00,56.75
5/30/2018 16:00:00,58.34
5/31/2018 16:00:00,56.95
2018-01-06,58.36
2018-04-06,59.35
2018-05-06,58.23
2018-06-06,63.9
2018-07-06,63.22
2018-08-06,63.53
2018-11-06,66.42
2018-12-06,68.55
6/13/2018 16:00:00,68.96
6/14/2018 16:00:00,71.54
6/15/2018 16:00:00,71.63
6/18/2018 16:00:00,74.17
6/19/2018 16:00:00,70.51
6/20/2018 16:00:00,72.44
6/21/2018 16:00:00,69.5
6/22/2018 16:00:00,66.73
6/25/2018 16:00:00,66.6
6/26/2018 16:00:00,68.4
6/27/2018 16:00:00,68.9
6/28/2018 16:00:00,69.99
6/29/2018 16:00:00,68.59
2018-02-07,67.01
2018-03-07,62.17
2018-05-07,61.83
2018-06-07,61.78
2018-09-07,63.7
2018-10-07,64.49
2018-11-07,63.79
2018-12-07,63.34
7/13/2018 16:00:00,63.77
7/16/2018 16:00:00,62.02
7/17/2018 16:00:00,64.54
7/18/2018 16:00:00,64.77
7/19/2018 16:00:00,64.05
7/20/2018 16:00:00,62.72
7/23/2018 16:00:00,60.64
7/24/2018 16:00:00,59.49
7/25/2018 16:00:00,61.75
7/26/2018 16:00:00,61.33
7/27/2018 16:00:00,59.44
7/30/2018 16:00:00,58.03
7/31/2018 16:00:00,59.63
2018-01-08,60.17
2018-02-08,69.91
2018-03-08,69.63
2018-06-08,68.4
2018-07-08,75.91
2018-08-08,74.07
2018-09-08,70.49
2018-10-08,71.1
8/13/2018 16:00:00,71.28
8/14/2018 16:00:00,69.53
8/15/2018 16:00:00,67.74
8/16/2018 16:00:00,67.09
8/17/2018 16:00:00,61.1
8/20/2018 16:00:00,61.69
8/21/2018 16:00:00,64.38
8/22/2018 16:00:00,64.33
8/23/2018 16:00:00,64.02
8/24/2018 16:00:00,64.56
8/27/2018 16:00:00,63.85
8/28/2018 16:00:00,62.37
8/29/2018 16:00:00,61
8/30/2018 16:00:00,60.63
8/31/2018 16:00:00,60.33
2018-04-09,57.79
2018-05-09,56.15
2018-06-09,56.19
2018-07-09,52.65
2018-10-09,57.1
2018-11-09,55.89
2018-12-09,58.11
9/13/2018 16:00:00,57.89
9/14/2018 16:00:00,59.04
9/17/2018 16:00:00,58.97
9/18/2018 16:00:00,56.99
9/19/2018 16:00:00,59.8
9/20/2018 16:00:00,59.67
9/21/2018 16:00:00,59.82
9/24/2018 16:00:00,59.94
9/25/2018 16:00:00,60.2
9/26/2018 16:00:00,61.92
9/27/2018 16:00:00,61.5
9/28/2018 16:00:00,52.95
2018-01-10,62.14
2018-02-10,60.2
2018-03-10,58.96
2018-04-10,56.37
2018-05-10,52.39
2018-08-10,50.11
2018-09-10,52.56
2018-10-10,51.38
2018-11-10,50.45
2018-12-10,51.76
10/15/2018 16:00:00,51.92
10/16/2018 16:00:00,55.32
10/17/2018 16:00:00,54.36
10/18/2018 16:00:00,52.78
10/19/2018 16:00:00,52
10/22/2018 16:00:00,52.19
10/23/2018 16:00:00,58.83
10/24/2018 16:00:00,57.7
10/25/2018 16:00:00,62.97
10/26/2018 16:00:00,66.18
10/29/2018 16:00:00,66.97
10/30/2018 16:00:00,65.98
10/31/2018 16:00:00,67.46
2018-01-11,68.86
2018-02-11,69.28
2018-05-11,68.28
2018-06-11,68.21
2018-07-11,69.63
2018-08-11,70.28
2018-09-11,70.1
2018-12-11,66.26
11/13/2018 16:00:00,67.75
11/14/2018 16:00:00,68.8
11/15/2018 16:00:00,69.69
11/16/2018 16:00:00,70.86
11/19/2018 16:00:00,70.69
11/20/2018 16:00:00,69.5
11/21/2018 16:00:00,67.64
11/23/2018 13:00:00,65.17
11/26/2018 16:00:00,69.2
11/27/2018 16:00:00,68.78
11/28/2018 16:00:00,69.57
11/29/2018 16:00:00,68.23
11/30/2018 16:00:00,70.1
2018-03-12,71.7
2018-04-12,71.94
2018-06-12,72.61
2018-07-12,71.59
2018-10-12,73.03
2018-11-12,73.35
2018-12-12,73.32
12/13/2018 16:00:00,75.36
12/14/2018 16:00:00,73.14
12/17/2018 16:00:00,69.68
12/18/2018 16:00:00,67.41
12/19/2018 16:00:00,66.59
